,RegionID,SizeRank,RegionType,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,City ,State,house_type,cost_percentile_range
2311,395040,495,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165831,165570,165188,164563,163975,163544,163156,162490,162002,161771,161650,161565,161154,161097,160890,160800,160676,160518,160284,159924,159410,158977,158455,158062,157537,157022,156195,155546,154996,154871,154789,154888,154845,154766,154642,154661,154928,155082,155242,155229,155536,156051,156559,157892,159346,161080,162010,162600,162860,162800,162933,162489,162372,162212,162964,163424,163887,164428,164892,165332,165487,165804,165960,165841,165969,166064,166397,166197,166185,166311,166757,167300,Roswell,NM,Condo,high
2312,394832,496,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207302,207744,207585,207223,206456,205570,204559,203894,203478,203382,203054,202909,202863,202868,202836,202885,202836,202587,202089,201962,202217,202524,202232,201441,200759,200332,200225,200058,199820,199496,199369,199592,200106,200519,200778,201168,201780,202514,202893,203108,203263,203649,204619,205683,206852,207576,208331,209147,210040,211046,211823,212617,213302,214005,214751,215540,216673,217851,219172,220522,221873,223147,224283,225453,226641,227557,228718,229747,231029,231749,232636,Marshall,TX,Condo,high
2313,394587,497,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164281,164414,164096,164174,163382,162959,161300,160429,159544,159363,159138,159071,158984,159174,159134,159396,159701,160272,160786,161353,161880,162265,162196,162062,161918,161683,161275,161430,161952,162558,162688,162950,163408,163670,163787,163856,164335,164913,165530,165982,166182,166637,166924,167377,166849,Farmington,MO,Condo,high
2314,394456,498,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140036,139686,139378,138555,137648,136432,135380,134366,133877,133338,132946,132571,132489,132554,132637,132597,132108,131463,130762,130188,129647,129051,128646,128245,127835,127542,127403,127410,127328,127038,126756,126491,126338,126196,126102,125993,126034,126158,126362,126531,126721,126791,126814,126833,127012,127228,127402,127642,128020,128640,129250,129831,130287,130606,130905,131276,131776,132275,132731,133166,133778,134465,135424,136308,137258,137875,138413,138746,139193,139675,Charleston,IL,Condo,high
2315,394343,499,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175813,175430,175415,175337,174629,173510,172064,171307,170502,169706,168870,168485,168242,168249,169512,169794,170292,169170,169081,168591,168110,167633,167624,166882,166162,164943,164641,164643,164999,165185,165175,164923,164809,164447,164116,164008,164037,164027,164052,164372,164899,166628,168139,169390,169041,168619,168017,167649,167311,167285,167490,168049,167783,168261,168523,169772,170058,170267,170243,170325,170386,170860,171357,172550,173802,174845,175160,175325,175658,176079,176313,Athens,OH,Condo,high
2316,394683,500,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224837,224848,224798,224114,224343,224229,225457,223463,222254,221070,222579,224243,225015,225750,226073,226636,227708,228249,229343,229025,229642,230244,Hobbs,NM,Condo,high
2317,394472,501,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340608,337855,336604,333111,329993,334491,340975,349378,350537,347119,342031,337136,338517,338742,336850,330410,326787,321608,315531,307337,300659,294604,289526,285121,281861,278170,274965,272614,271006,268848,266739,264370,262964,262319,262664,263145,262987,262246,261742,261465,261232,259950,258337,256540,256089,256093,256162,255452,254245,252878,251200,249586,248111,246350,244598,242715,241457,241653,242575,243775,243605,243256,243240,243639,244200,244254,244577,245005,246346,249360,253128,257009,259520,262173,265349,268973,272520,275399,277981,281197,284849,288681,292050,294996,297037,298582,300474,302849,304704,305427,305641,305307,305302,305645,306978,308197,Clearlake,CA,Condo,high
2318,394899,502,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196573,196686,196906,196826,196636,196016,195609,195012,194612,194105,193616,193222,192788,192559,192493,192694,192828,192946,193047,192934,192489,191973,191605,191164,190573,190060,189849,189715,189768,189862,190050,190215,189990,189887,189771,189998,190248,190423,190709,190947,191531,192184,192987,193538,194017,194611,195234,195973,196608,197353,198175,199078,200031,200941,201905,202839,203859,204932,206052,207075,208236,209418,210616,211559,212691,213720,214931,215950,217126,218169,219291,Nacogdoches,TX,Condo,high
2319,394701,503,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150011,149739,149617,149314,149431,149404,149026,148534,148170,148111,148104,147984,148144,148320,148620,148914,149129,149274,149419,149617,149797,149407,150436,151968,153720,153665,153141,152407,152158,151930,151961,152365,153429,154787,154987,154682,154716,155560,155980,155980,155696,155688,155529,155348,155431,156023,157079,158029,158355,158515,158548,158774,159243,159791,Hutchinson,KS,Condo,high
2320,394586,504,Msa,,,,,,,,,,,215905,216622,217644,219643,221548,223363,225187,227293,229375,230790,232103,233122,234562,235794,237395,239400,241430,243411,245094,246594,248036,247938,247984,248551,250370,253236,254784,257074,257311,257626,257798,258825,260427,262087,264145,269441,273643,277542,278636,280504,282746,284752,286459,287973,288885,290364,291993,290507,289492,287922,289413,289567,289481,294641,300596,302085,302613,302370,307181,308166,309074,309955,310401,306238,302426,298443,298639,298443,298714,299305,298895,298214,298384,298628,299624,298164,295606,292634,291007,290034,288676,287625,288714,289006,289240,287707,287479,287203,287230,285765,283339,280755,278447,277343,276407,275558,274034,272880,271884,271170,269903,268346,266291,264089,261676,259444,257109,254954,252624,250610,247065,244384,243597,244866,245899,,251474,250205,247111,246241,249084,244706,244582,242240,239732,234598,228200,224178,223646,225587,226689,224849,220895,218786,218517,219309,219933,222589,228238,233633,239008,241117,245391,251160,256113,259155,256677,255530,257660,260097,260878,260407,259099,260472,259472,262449,261998,263716,265750,270828,274855,278226,282118,284215,287011,289010,290262,288245,285414,286026,Faribault,MN,Condo,high
2321,394562,505,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322996,323639,323691,323170,321874,320594,319834,319314,318773,318430,317887,317390,316846,316923,316492,314971,312529,310011,307497,305023,302318,300286,298502,297057,295612,294309,293033,291305,289326,287785,286525,285023,283775,283216,282674,281606,280045,279219,278222,276909,275484,274439,273753,273079,272280,271489,270631,269899,269656,269884,269985,269640,268769,268250,267961,267802,266937,266406,265910,266078,265895,265884,265831,265534,264818,263714,262852,261513,260311,259286,259000,258966,258914,259076,259176,259418,259489,259535,259568,259537,259512,259548,259624,259912,Elizabeth City,NC,Condo,high
2322,753891,506,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184163,184347,182740,181906,180568,180690,180177,179982,179776,179036,177917,176655,175316,173680,171980,170204,169320,168264,167628,166494,165473,164708,163782,162800,161825,160767,159684,157952,156454,155057,153869,152658,151677,151197,150921,151011,150752,150349,149962,149239,148766,147865,147273,146675,146172,145882,145492,145269,145114,145271,145350,145621,145590,145749,145393,145140,144793,144826,144954,145183,145426,145714,145989,146245,146628,147195,147885,148605,149312,150174,151160,152282,153596,154740,155893,156582,157442,158153,159072,159966,161023,162153,163476,164784,166109,167306,168427,169308,169955,170398,170905,171485,Ionia,MI,Condo,high
2323,394305,507,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alamogordo,NM,Condo,high
2324,395016,508,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223939,224241,224575,225146,225768,226532,230314,234292,238361,239864,241901,244595,247792,251144,254618,258051,261394,264696,267813,270913,273835,277000,280080,283083,285586,287845,289821,291719,293324,294542,295408,294846,294243,293589,294457,295259,Red Bluff,CA,Condo,high
2325,394693,509,Msa,196529,197700,198613,200506,202180,204044,205727,206912,207587,208301,209404,210846,212831,214623,216393,217651,219108,220391,221694,222871,224172,225566,227292,229087,231283,233557,235978,238054,240112,242096,244204,246249,248433,250662,252982,255157,257481,259621,261888,263759,265226,266376,267223,270146,274034,279114,281626,283723,285464,288546,291681,294615,298662,303245,308530,311936,314876,317204,320622,324028,327918,331746,335643,339356,343033,346890,346415,348385,350660,358183,368152,375246,380311,376410,374422,372733,376172,381212,385046,386465,387156,389448,391408,392752,394532,400016,405243,409780,412458,413359,416963,419154,423681,425910,424620,420768,416723,415990,416134,414462,411823,408754,405710,403689,401912,399895,397827,397125,397331,397272,395788,394021,391722,389249,387030,385228,383096,380422,378229,378320,379200,380157,380072,380465,380418,380032,379349,379046,378767,378787,379048,379674,379906,379426,378527,377577,376269,375080,374833,375090,375015,374664,374866,375622,375761,375694,375713,375985,375821,376110,376159,376785,377317,377407,377556,377844,378573,379182,379362,379994,380889,381749,382621,383156,383878,383750,383890,384293,385342,386577,387721,389206,390457,391508,392631,394448,395956,396746,397286,398117,Hudson,NY,Condo,high
2326,395105,510,Msa,149059,149639,150304,151379,152354,152701,152609,152879,153547,154689,155654,156755,157662,158312,158683,159187,159425,159645,159591,159993,160346,161032,161327,161605,161820,161914,161136,160396,159140,158974,157749,157664,157394,157833,158100,157964,157647,157260,157175,157741,158021,158382,158322,158299,158377,158440,158208,157829,157471,157433,157585,157182,156793,156218,156359,156463,156722,157593,157912,158215,157934,158527,159196,159155,158772,158087,158201,158743,159600,160350,160838,161574,162176,163046,165364,166162,168066,168235,170175,170753,171110,171748,172068,172635,172501,172449,172291,172467,172744,172665,172412,172209,171886,171414,170767,170312,170649,171211,171672,172170,172214,171782,171028,170415,170803,170694,170607,170546,170270,170340,169934,169980,169408,168779,168022,167652,167213,166670,166094,165993,165997,165695,165315,165317,165680,166243,166526,166989,167233,167531,167722,167772,168375,168878,169383,169425,169436,169527,169695,169891,169954,169737,169804,169879,169620,169386,169086,169587,169844,170243,170420,170552,170618,170549,170473,170792,171070,171229,171275,,,,180090,180339,179975,179977,180131,180112,179286,178510,178244,178471,178933,179844,180699,181642,182232,182981,183182,183697,Somerset,KY,Condo,high
2327,394496,511,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312891,311908,310860,308869,307072,305460,303816,301909,299611,296891,294430,292150,290524,288335,285800,282937,280200,277618,274869,272131,269601,266953,264734,262801,261990,261217,260345,259012,257803,256867,255480,254086,252225,250804,249167,247577,246216,244655,242917,240767,239393,238441,237829,237179,236859,236608,236397,236347,236463,236283,236262,235944,235995,236167,236765,237670,238524,239413,240394,241848,243547,245141,246686,248350,250371,252129,253894,255346,256732,258252,260049,262082,263728,265177,266318,267757,269245,270788,272035,273103,274107,275196,276338,277447,Coos Bay,OR,Condo,high
2328,395199,512,Msa,180501,180780,181176,181855,182615,183316,183683,183970,184178,184785,185504,186349,187339,188179,188940,189642,190431,191091,191606,192107,192653,193167,193802,194473,195156,195747,196479,197255,197997,198511,198815,199080,199461,200056,200603,201072,201479,201910,202433,202941,203712,204409,205261,206424,207927,,210928,212033,212869,214609,216579,218844,221648,224735,228087,230148,231892,233387,235907,238553,241489,244906,248671,252595,255817,259158,262421,265900,265574,264703,,262212,263127,265902,265876,266305,268610,272686,276991,278434,280307,281608,286290,288326,290305,290636,292798,295791,299767,302696,306891,309409,312888,314809,317202,319768,322129,323627,323488,320362,316460,312615,310213,308804,307242,304930,302033,298852,296661,294321,292039,289564,286830,284050,281319,279202,277317,276069,274417,272905,271368,270388,269623,268843,267833,267031,265829,265179,264032,263732,262697,261667,259722,258149,256372,255012,253688,252667,251702,251019,250611,250583,250447,250360,250485,250789,251422,251864,252274,252481,252770,253391,254381,255626,256982,258477,260096,261768,263402,265047,266381,267627,268733,270316,272010,273834,275512,277041,278794,280573,282569,284514,286204,287652,288879,290398,291845,293326,294794,296725,Walla Walla,WA,Condo,high
2329,395071,513,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193808,193835,193253,192308,191232,190138,189102,188206,188138,188220,188299,188226,188637,189272,189656,189522,189298,189303,189452,189381,189530,189678,189824,189606,189363,189154,188578,188206,188066,188659,189211,,196256,200102,200711,201030,200019,199587,199022,199545,200064,200730,201454,202136,203045,204286,204928,205014,205147,205493,205335,204715,204668,205386,205891,205433,205134,204937,205257,205924,207018,208140,209136,210067,211104,211859,212538,213418,213858,214486,214908,Sayre,PA,Condo,high
2330,394939,514,Msa,94988,95487,95803,96487,97145,97883,98623,99105,99547,99952,100622,101405,102378,103028,103612,103876,104458,105040,105763,106176,106533,106979,107722,108558,109654,110680,111714,112709,113743,114793,115577,116265,116758,117368,118102,119011,120135,121179,122139,122958,123465,124062,124298,125465,126869,128921,129970,130901,131731,133137,134536,135727,137555,139650,141904,143057,143958,144783,146276,147816,149601,151200,152794,154198,155670,157620,160104,163037,167583,171514,174470,175776,177239,179454,180253,180745,181874,187702,192770,196999,197109,198060,198963,201433,205171,207393,209121,209737,212557,214060,214902,215074,216802,219016,221074,221638,221965,221833,221755,221175,220221,218818,217879,217202,216563,215434,214696,214226,213972,213438,212969,212407,211288,209766,208257,207144,205834,204593,203868,203756,204062,204324,204869,205391,205256,205187,204943,205257,205112,204718,204457,204070,203909,203447,203417,203313,203062,202427,201949,201625,201391,201387,201711,201951,201953,202010,202448,202988,202996,202869,202449,202387,202333,202693,203363,203967,204393,204686,205357,206172,206599,206748,206620,206701,206626,206844,207193,207774,208131,208768,209724,211270,212239,213046,213669,214603,215298,215900,216359,216797,Oneonta,NY,Condo,high
2331,394605,515,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144506,144469,144610,144944,144888,144186,143201,142395,142165,141965,142016,141932,141769,141545,141797,142257,142722,142353,141811,141379,141581,141672,142071,142150,142281,142180,142222,142592,142779,142821,143175,143497,144079,144392,145139,144993,144767,144192,,147892,149358,148736,147953,147593,147560,148010,148154,148576,148604,149105,149387,149917,150011,149782,149031,148730,149188,150159,150792,150855,150650,150427,150374,150418,150794,151000,151336,151315,151488,151771,151872,Fort Madison,IA,Condo,high
2332,394360,516,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250852,250531,249518,248379,247070,246357,245037,243515,242014,240900,240010,239101,238377,237504,236979,236520,236667,236728,236670,236266,235716,235056,234032,232721,231568,230650,230000,229191,228757,228534,228534,228170,227557,226987,226598,226372,225982,225752,225718,225871,226102,226101,226010,225847,225595,225394,225172,225048,224785,224664,224656,224846,225000,225034,224942,224707,224607,224520,224490,224649,224896,225423,225977,226601,227123,227576,228059,228403,228645,228926,229286,229884,Baraboo,WI,Condo,high
2333,753903,517,Msa,136637,137100,137226,137660,137915,138516,139044,139695,140284,140894,141557,142335,143257,144012,144707,145368,146090,146536,146957,147178,147594,147973,148414,148719,148977,149370,149934,150413,150877,151042,151285,151431,151786,152143,152403,152671,152882,153413,153846,154388,154731,155064,155307,155698,156190,156863,157188,157473,157710,158227,158711,159070,159495,159864,160414,160760,161266,161703,162222,162768,163530,164187,164795,165174,165613,165931,166293,166560,166961,167301,167631,167887,168075,168269,168343,168214,168118,167742,167396,167221,167432,167763,167879,167870,167870,167809,167770,167622,167288,166696,165983,165696,165534,165442,165369,165451,165728,165646,165664,165497,164937,164274,163649,163255,162732,161985,161676,161437,161217,160899,160391,160074,159654,159126,158552,157845,157321,156720,156247,155793,155462,155398,155372,155464,155382,155199,155019,154801,154602,154163,153639,153006,152383,151797,151327,150454,149733,149252,149307,149368,149320,149379,149248,149105,149264,149694,150212,150481,150222,149831,149326,149118,149583,150163,150839,150973,150887,150871,150824,151156,151666,152371,152877,153166,153258,153343,153463,153812,154222,154892,155559,156356,157333,157724,158023,157980,158955,159839,160703,161087,Marietta,OH,Condo,high
2334,395049,518,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172323,172687,172575,175137,177042,178928,178459,178306,179000,178470,177699,176973,177318,177705,177671,177647,178377,178297,179130,179887,181290,181360,181206,181319,181561,181982,182345,182881,183693,184352,185262,186262,187486,188027,187821,187546,Salina,KS,Condo,high
2335,395044,519,Msa,174186,174353,174600,175384,176336,177160,177539,178189,179108,180782,182013,183086,183695,184815,185688,186882,187722,189020,190213,191257,192219,193122,194296,195394,196388,197462,198700,200131,201418,202610,203475,204514,205480,206608,207416,208233,208931,209979,211089,212400,213880,215402,217054,,,,,230988,231042,233408,235856,238579,242816,241270,239288,236310,238961,241536,243422,245499,247476,248850,250380,253728,257374,261469,264407,267097,269619,271396,275393,278759,283034,284348,286496,286566,285865,284417,285900,289382,294499,296218,297861,297812,299531,301585,302656,303083,302575,301300,299117,297223,300583,305676,310026,310850,314603,317857,320495,319702,319452,319441,319082,318648,317074,316152,314964,314902,314558,314306,313475,312518,311717,311397,310934,310252,308745,307655,306941,306962,306539,306479,306342,306518,306377,306642,306856,306880,305686,304983,304076,304051,302543,301579,300217,300406,300322,301202,301557,301306,300070,299259,299022,299087,298379,298017,297519,297739,297150,296973,296427,296401,295517,294755,294028,294245,294226,294394,294229,294159,294060,294338,294341,294086,292869,291927,290935,290469,289623,289100,288700,288821,289288,290006,290863,290800,289903,288933,288319,288269,Rutland,VT,Condo,high
2336,753866,520,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130073,129663,129268,128545,128132,127714,127241,126468,125865,125322,125009,124629,124503,124329,124266,124286,124537,124721,124772,124685,124585,124309,123968,123517,123084,122783,122649,122740,122990,123322,123633,123597,123619,123573,123685,123692,123721,123725,123720,123813,124120,124500,124830,124956,125207,125525,125811,125934,125990,126070,126079,126094,126200,126448,126749,126813,126873,126962,127177,127296,127279,127517,127863,128318,128707,128958,129085,129095,129255,129460,Big Stone Gap,VA,Condo,high
2337,395136,521,Msa,163510,163302,163401,163683,164434,165031,165575,165917,166604,167341,168192,168889,169497,169975,170515,171043,171545,171882,172321,172827,173304,173545,173753,173810,173851,173657,173758,173768,174085,174298,174628,174812,175050,175335,175547,175736,175834,175934,175996,176068,,,,,164196,164620,164805,164915,165237,165551,165890,165706,166081,166908,168046,168824,169234,170949,173024,175112,175734,175847,175927,176479,177147,177946,178478,178834,179427,180240,181082,181714,181777,181858,181832,181867,181649,181477,182239,183267,183596,182691,181508,180920,180756,180519,180034,179657,179691,179712,178576,176211,174089,173648,173687,173708,172952,172343,171471,170322,169119,167604,166053,164783,164558,164163,163869,162776,161989,161354,160602,159492,157942,156506,155178,153899,152335,150876,149581,148651,148038,147597,147379,147759,148376,148983,149286,149077,148646,147594,146754,145952,145387,144751,144270,144004,144053,144121,144322,144826,145148,145187,144713,144253,143971,143856,144068,144278,144703,145099,145643,146327,147163,147877,148513,149135,150034,151034,152269,153515,154717,155823,156837,157928,158883,159777,160572,161403,162377,163328,164485,165708,166977,168049,169031,170011,170941,171851,172739,173557,Sturgis,MI,Condo,high
2338,395024,522,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118646,118101,117857,117698,117458,117273,116321,115681,114853,114774,114781,115028,114923,114612,114437,114455,114542,114289,113726,112908,112409,112034,112172,111868,111838,111752,111948,112150,112233,111022,109617,108173,108182,108212,108456,108557,108944,109225,109714,110199,110654,110484,110025,109604,109906,110341,110989,111458,112259,112998,113963,114740,115484,116002,116291,116728,117035,117409,117813,118228,118701,118857,119367,120229,121307,122485,123257,123980,Rio Grande City,TX,Condo,high
2339,394618,523,Msa,140153,140407,140792,141420,142000,142473,143078,143739,144381,144922,145541,146277,147104,147714,148285,148832,149499,150066,150605,151085,151605,151964,152381,152639,153037,153459,154005,154518,155008,155404,155823,156198,156629,157013,157303,157568,157881,158350,158816,159284,159609,159855,160033,160392,160957,161564,161847,162023,162181,162566,162953,163297,163777,164175,164666,164929,165388,165717,166147,166428,166831,167236,167719,168090,168524,168884,169348,169494,169589,169482,169470,169402,169341,169217,169084,168852,168584,168181,167818,167711,167785,167929,167807,167664,167505,167251,166951,166605,166154,165548,164758,164491,164258,164178,164032,164138,164345,164336,164224,163794,163296,162653,162137,161544,161003,160335,159923,159542,159290,159019,158681,158350,157823,157165,156460,155684,154923,154240,153617,153135,152820,152686,152636,152457,152241,151933,151517,151018,150429,149823,149221,148523,147879,147135,146577,146003,145656,145505,145407,145220,144833,144528,144135,143812,143416,143130,142813,142496,142104,141775,141451,141171,140842,140640,140406,140180,139941,139784,139739,139848,140137,140553,140852,141150,141375,141815,142403,143200,144040,144712,145303,145943,146826,147775,148786,149770,150663,151403,151872,152121,Fremont,OH,Condo,high
2340,394889,524,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164960,164875,164674,164377,163623,162695,161552,160811,160448,160139,159915,159692,159749,159736,159693,159703,159553,159289,158864,158449,158154,157817,157483,157282,157158,157110,156819,156522,156331,156109,156026,155940,156112,156047,156060,155902,155950,155951,156046,156361,156756,156969,156915,156830,156968,157129,157301,157431,157556,157790,158005,158288,158520,158778,159251,159668,160101,160460,160957,161460,161888,162467,163462,164679,165723,166444,166990,167619,168349,168899,169481,Mount Vernon,OH,Condo,high
2341,394787,525,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232920,231836,231081,229123,227337,225189,223103,221116,219575,218244,217058,215948,215145,214529,214141,213739,213334,212426,211188,209982,208765,207340,205502,203718,202194,200920,200249,199917,200064,199925,200374,201886,203575,204509,204371,204452,204865,205301,205881,206819,207785,208455,209060,209376,209509,210176,211122,212648,213863,215272,216707,218110,219514,220770,221863,222678,223620,224623,225992,227142,228332,229616,231195,232692,234061,235039,236046,236693,237652,238747,Lewiston,ID,Condo,high
